DATE,POWER FLOW (mcm),ENERGY (GWh),RES ELEV (m),SPILL (mcm),GROSS STORAGE (mcm),RAIN (mm)
27-Dec-14,6.35,3.16,438.00,102.07,720.80,12.80
28-Dec-14,5.73,2.85,438.00,49.17,720.80,1.80
29-Dec-14,7.96,3.96,438.00,43.46,720.80,4.50
30-Dec-14,9.09,4.52,438.00,24.86,720.80,0.00
31-Dec-14,9.55,4.75,438.00,18.96,720.80,0.50
01-Jan-15,9.90,4.92,438.00,9.76,720.80,0.00
02-Jan-15,9.30,4.63,438.00,6.60,720.80,0.00
03-Jan-15,9.74,4.84,438.00,2.34,720.80,0.00
04-Jan-15,9.65,4.80,438.00,2.73,720.80,0.00
05-Jan-15,8.91,4.44,438.00,0.30,720.80,0.00
06-Jan-15,9.65,4.80,438.00,0.00,720.80,9.30
07-Jan-15,8.73,4.35,438.00,0.00,720.80,0.00
08-Jan-15,7.79,3.88,438.00,0.00,720.80,0.00
09-Jan-15,7.04,3.50,437.91,0.00,718.60,0.00
10-Jan-15,8.05,4.00,437.77,0.00,715.20,0.00
11-Jan-15,7.36,3.65,437.51,0.00,709.20,0.00
12-Jan-15,9.24,4.58,437.27,0.00,703.50,0.00
13-Jan-15,9.05,4.48,436.78,0.00,692.10,0.00
14-Jan-15,7.99,3.99,438.86,0.00,694.00,0.00
15-Jan-15,9.22,4.56,437.06,0.00,698.70,0.00
16-Jan-15,9.37,4.63,436.83,0.00,693.20,0.00
17-Jan-15,8.59,4.24,436.61,0.00,688.10,0.00
18-Jan-15,8.94,4.41,436.45,0.00,684.50,0.00
19-Jan-15,5.79,2.86,436.23,0.00,679.30,0.00
20-Jan-15,4.62,2.28,436.10,0.00,676.60,0.00
21-Jan-15,3.70,1.83,436.17,0.00,678.10,0.00
22-Jan-15,3.50,1.72,436.03,0.00,674.80,0.00
23-Jan-15,3.83,1.89,436.08,0.00,676.00,0.60
24-Jan-15,3.26,1.61,436.03,0.00,674.90,3.60
25-Jan-15,3.40,1.68,435.98,0.00,673.70,0.80
26-Jan-15,3.81,1.88,435.96,0.00,673.30,0.00
27-Jan-15,3.70,1.82,435.85,0.00,670.90,0.00
28-Jan-15,3.75,1.85,435.75,0.00,668.50,11.50
29-Jan-15,2.70,1.33,435.65,0.00,666.30,6.80
30-Jan-15,2.47,1.22,435.52,0.00,663.40,0.00
31-Jan-15,3.48,1.71,435.56,0.00,664.20,0.00
01-Feb-15,3.84,1.89,435.32,0.00,658.90,9.00
02-Feb-15,2.96,1.45,435.22,0.00,656.60,6.40
03-Feb-15,1.87,0.92,435.21,0.00,656.40,78.00
04-Feb-15,2.01,0.99,435.77,0.00,669.00,6.20
05-Feb-15,2.22,1.10,435.97,0.00,673.50,1.20
06-Feb-15,2.05,1.01,435.98,0.00,673.70,0.00
07-Feb-15,1.06,0.52,436.00,0.00,674.20,0.00
08-Feb-15,1.81,0.89,435.90,0.00,672.00,0.60
09-Feb-15,3.68,1.81,435.99,0.00,673.90,22.90
10-Feb-15,3.80,1.87,435.95,0.00,673.10,0.80
11-Feb-15,2.31,1.14,435.89,0.00,671.70,29.00
12-Feb-15,2.24,1.10,435.89,0.00,671.70,0.80
13-Feb-15,2.64,1.30,435.81,0.00,669.90,0.00
14-Feb-15,2.59,1.28,435.89,0.00,671.70,0.00
15-Feb-15,3.49,1.72,435.93,0.00,672.60,0.00
16-Feb-15,4.04,1.99,435.72,0.00,667.80,0.00
17-Feb-15,3.55,1.74,435.62,0.00,665.60,0.00
18-Feb-15,3.95,1.94,435.60,0.00,665.00,0.00
19-Feb-15,5.34,2.62,435.45,0.00,661.70,0.00
20-Feb-15,5.27,2.59,435.22,0.00,656.60,0.00
21-Feb-15,3.00,1.47,435.15,0.00,655.00,0.00
22-Feb-15,4.66,2.29,434.99,0.00,651.50,0.50
23-Feb-15,5.78,2.83,434.85,0.00,648.30,7.70
24-Feb-15,4.51,2.21,434.61,0.00,643.10,0.00
25-Feb-15,4.21,2.06,434.53,0.00,641.30,3.90
26-Feb-15,6.20,3.03,434.38,0.00,638.00,17.60
27-Feb-15,2.65,1.30,434.34,0.00,637.10,23.70
28-Feb-15,2.13,1.04,434.57,0.00,642.20,0.00
01-Mar-15,3.60,1.76,434.69,0.00,644.80,0.00
02-Mar-15,2.44,1.20,434.78,0.00,646.80,0.00
03-Mar-15,3.49,1.71,434.72,0.00,645.50,0.00
04-Mar-15,3.44,1.69,434.73,0.00,645.70,7.80
05-Mar-15,3.59,1.76,434.69,0.00,644.80,0.00
06-Mar-15,3.61,1.77,434.66,0.00,644.20,0.00
07-Mar-15,3.65,1.79,434.59,0.00,642.60,0.00
08-Mar-15,3.60,1.76,434.46,0.00,639.70,0.00
09-Mar-15,3.49,1.70,434.36,0.00,637.50,0.00
10-Mar-15,3.49,1.71,434.27,0.00,635.60,0.00
11-Mar-15,3.44,1.68,434.14,0.00,632.70,0.00
12-Mar-15,3.45,1.68,433.91,0.00,627.70,14.50
13-Mar-15,3.26,1.59,433.87,0.00,626.80,2.00
14-Mar-15,3.69,1.80,433.84,0.00,626.20,7.20
15-Mar-15,3.74,1.82,433.60,0.00,621.00,3.00
16-Mar-15,3.99,1.94,433.65,0.00,622.10,0.00
17-Mar-15,3.80,1.85,433.58,0.00,620.50,0.00
18-Mar-15,3.82,1.86,433.45,0.00,617.80,0.00
19-Mar-15,5.43,2.64,433.34,0.00,615.40,0.00
20-Mar-15,6.08,2.96,433.15,0.00,611.40,0.00
21-Mar-15,3.92,1.90,432.95,0.00,607.20,0.00
22-Mar-15,5.49,2.66,432.71,0.00,602.10,0.00
23-Mar-15,6.39,3.09,432.59,0.00,599.50,0.00
24-Mar-15,5.66,2.73,432.21,0.00,591.60,0.00
25-Mar-15,6.59,3.18,432.07,0.00,588.60,0.00
26-Mar-15,7.20,3.47,431.75,0.00,582.10,0.00
27-Mar-15,5.66,2.73,431.49,0.00,576.70,0.00
28-Mar-15,5.36,2.58,431.12,0.00,569.20,5.20
29-Mar-15,4.69,2.25,430.99,0.00,566.60,2.00
30-Mar-15,6.11,2.93,430.70,0.00,560.70,0.00
31-Mar-15,5.21,2.50,430.52,0.00,557.10,0.00
01-Apr-15,5.19,2.48,430.21,0.00,550.90,34.70
02-Apr-15,4.90,2.34,430.16,0.00,549.90,1.60
03-Apr-15,3.85,1.84,430.09,0.00,548.60,12.20
04-Apr-15,5.25,2.51,429.90,0.00,544.80,0.00
05-Apr-15,5.35,2.55,429.70,0.00,540.90,0.00
06-Apr-15,5.36,2.56,429.55,0.00,537.90,0.00
07-Apr-15,4.56,2.17,429.29,0.00,532.90,0.00
08-Apr-15,6.71,3.19,429.04,0.00,528.10,0.00
09-Apr-15,4.15,1.97,428.71,0.00,521.80,3.20
10-Apr-15,4.19,1.99,428.57,0.00,519.20,2.10
11-Apr-15,2.82,1.34,428.41,0.00,516.10,0.00
12-Apr-15,4.764,2.259,428.48,0,517.4,0
13-Apr-15,3.087,1.463,428.34,0,514.8,40
14-Apr-15,4.165,1.977,428.688,0,521.4,0
15-Apr-15,3.761,1.784,428.52,0,518.2,38
16-Apr-15,1.95,0.926,428.74,0,522.4,13.7
17-Apr-15,3.292,1.564,428.861,0,524.7,0
18-Apr-15,3.759,1.786,428.861,0,524.7,0
19-Apr-15,3.29,1.564,428.934,0,526.1,3
20-Apr-15,4.739,2.255,429.13,0,529.8,1.3
21-Apr-15,4.945,2.354,429.23,0,531.8,0
22-Apr-15,3.231,1.537,429.074,0,528.8,0.1
23-Apr-15,3.194,1.518,428.915,0,525.7,12.4
24-Apr-15,2.796,1.328,428.8,0,523.5,0
25-Apr-15,3.351,1.593,428.951,0,526.4,5.6
26-Apr-15,3.411,1.622,429.025,0,527.8,5
27-Apr-15,5.267,2.506,429.14,0,530,52
28-Apr-15,5.455,2.596,429.18,0,530.8,0
29-Apr-15,5.342,2.539,428.91,0,525.6,0
30-Apr-15,4.026,1.913,428.86,0,524.7,0
01-May-15,2.302,1.093,428.73,0,522.2,0
02-May-15,2.468,1.171,428.603,0,519.8,7.3
03-May-15,2.241,1.063,428.51,0,518,0
04-May-15,2.637,1.25,428.42,0,516.3,0
05-May-15,5.161,2.447,428.447,0,516.8,0.9
06-May-15,5.007,2.372,428.3,0,514.1,0.6
07-May-15,5.105,2.42,428.4,0,515.9,38
08-May-15,3.443,1.637,428.99,0,527.2,7.5
09-May-15,1.827,0.87,429.29,0,532.9,0
10-May-15,1.546,0.737,429.505,0,537.1,43.3
11-May-15,5.184,2.48,430.191,0,550.6,0
12-May-15,7.25,3.472,430.38,0,554.3,53.6
13-May-15,9.453,4.528,430.434,0,555.4,0
14-May-15,8.732,4.181,430.35,0,553.7,0
15-May-15,9.079,4.345,430.25,0,551.7,0
16-May-15,6.963,3.327,429.94,0,545.6,0
17-May-15,5.719,2.729,429.69,0,540.7,0
18-May-15,7.198,3.431,429.49,0,536.8,0
19-May-15,7.646,3.639,429.185,0,530.9,0
20-May-15,7.268,3.453,428.835,0,524.2,0
21-May-15,5.923,2.809,428.49,0,517.6,0
22-May-15,5.324,2.52,428.113,0,510.5,0
23-May-15,3.606,1.705,427.935,0,507.2,0
24-May-15,2.495,1.179,427.77,0,504.2,0
25-May-15,5.678,2.681,427.635,0,501.7,0
26-May-15,7.777,3.664,427.218,0,494,0
27-May-15,8.043,3.783,426.89,0,488,0
28-May-15,6.406,3.006,426.443,0,480,0
29-May-15,5.137,2.405,426,0,472.1,0
30-May-15,4.165,1.947,425.709,0,467,0
31-May-15,2.64,1.233,425.57,0,464.6,0
01-Jun-15,3.816,1.781,425.43,0,462.2,0
02-Jun-15,3.407,1.588,425.19,0,458,0
03-Jun-15,5.416,2.522,424.99,0,454.6,0
04-Jun-15,4.995,2.323,424.745,0,450.4,28.4
05-Jun-15,3.839,1.783,424.51,0,446.4,5.1
06-Jun-15,4.7,2.184,424.579,0,447.6,0
07-Jun-15,4.338,2.012,424.213,0,441.4,0
08-Jun-15,4.644,2.153,424.17,0,440.7,0
09-Jun-15,2.745,1.271,423.89,0,436,0
10-Jun-15,3.711,1.717,423.75,0,433.7,0
11-Jun-15,1.096,0.506,423.43,0,428.4,0
12-Jun-15,1.607,0.742,423.411,0,428.1,0
13-Jun-15,1.923,0.888,423.389,0,427.8,0
14-Jun-15,3.198,1.475,423.2,0,424.7,0
15-Jun-15,1.874,0.864,423.09,0,422.9,1.4
16-Jun-15,2.632,1.212,422.911,0,420,0
17-Jun-15,1.846,0.85,422.89,0,419.7,1.1
18-Jun-15,2.459,1.132,422.79,0,418.1,5.7
19-Jun-15,3.554,1.635,422.69,0,416.5,0
20-Jun-15,2.506,1.152,422.54,0,414.1,0
21-Jun-15,3.55,1.63,422.32,0,410.7,0
22-Jun-15,3.455,1.585,422.18,0,408.4,0
23-Jun-15,2.759,1.264,421.9,0,404,0
24-Jun-15,2.198,1.006,421.723,0,401.2,0
25-Jun-15,1.132,0.518,421.687,0,400.7,0
26-Jun-15,1.915,0.876,421.66,0,400.3,0
27-Jun-15,0.809,0.37,421.565,0,398.8,0
28-Jun-15,1.368,0.625,421.43,0,396.7,0
29-Jun-15,1.964,0.897,421.33,0,395.2,0
30-Jun-15,3.352,1.531,421.37,0,395.8,0
01-Jul-15,2.216,1.011,421.101,0,391.7,0
02-Jul-15,2.377,1.084,421.05,0,390.9,0
03-Jul-15,3.177,1.447,420.8,0,387.1,0
04-Jul-15,1.737,0.79,420.56,0,383.5,0
05-Jul-15,0.229,0.104,420.515,0,382.8,0
06-Jul-15,1.916,0.871,420.515,0,382.8,0
07-Jul-15,2.349,1.068,420.49,0,382.4,0
08-Jul-15,1.694,0.769,420.215,0,378.4,0
09-Jul-15,1.668,0.757,420.11,0,376.8,0
10-Jul-15,0.977,0.443,419.984,0,374.9,0
11-Jul-15,1.939,0.879,419.91,0,373.9,0
12-Jul-15,3.281,1.488,420.03,0,375.6,0
13-Jul-15,3.209,1.451,419.475,0,367.5,0
14-Jul-15,0.642,0.291,419.87,0,373.3,0
15-Jul-15,0.468,0.212,419.855,0,373.1,0
16-Jul-15,0.477,0.216,419.72,0,371.1,0
17-Jul-15,0.508,0.23,419.72,0,371.1,0
18-Jul-15,1.831,0.829,419.77,0,371.8,0
19-Jul-15,1.694,0.767,419.753,0,371.6,0.4
20-Jul-15,1.882,0.852,419.66,0,370.2,0
21-Jul-15,0.913,0.413,419.545,0,368.5,0
22-Jul-15,0.23,0.104,419.53,0,368.3,0
23-Jul-15,0.135,0.061,419.57,0,368.9,0
24-Jul-15,0.097,0.044,419.73,0,371.2,0
25-Jul-15,0,0,419.82,0,372.5,0
26-Jul-15,0.232,0.105,419.97,0,374.7,0
27-Jul-15,0.642,0.291,419.98,0,374.9,0
28-Jul-15,0.207,0.094,419.995,0,375.1,0
29-Jul-15,0,0,420.093,0,376.6,0
30-Jul-15,0,0,420.01,0,375.3,0
31-Jul-15,0,0,420.023,0,375.5,0
01-Aug-15,0,0,420.13,0,377.1,0
02-Aug-15,0.194,0.088,420.135,0,377.2,0
03-Aug-15,0,0,420.14,0,377.2,0
04-Aug-15,0,0,420.16,0,377.5,0
05-Aug-15,0,0,420.269,0,379.2,0
06-Aug-15,0.242,0.11,420.335,0,380.1,0
07-Aug-15,0.189,0.086,420.31,0,377.8,0
08-Aug-15,0,0,420.43,0,381.6,0
09-Aug-15,0.081,0.037,420.47,0,382.1,0
10-Aug-15,0.152,0.069,420.48,0,382.3,0
11-Aug-15,0,0,420.495,0,382.5,0
12-Aug-15,0,0,420.585,0,383.9,0
13-Aug-15,0.973,0.443,420.68,0,385.3,0
14-Aug-15,0.745,0.339,420.61,0,384.2,0
15-Aug-15,0,0,420.73,0,386,41.6
16-Aug-15,0,0,420.98,0,389.8,0
17-Aug-15,0,0,421.234,0,393.7,18.6
18-Aug-15,0.786,0.359,421.32,0,395,5
19-Aug-15,1.764,0.806,421.441,0,396.9,0
20-Aug-15,1.057,0.483,421.39,0,396.1,0
21-Aug-15,3.928,1.794,421.384,0,396,0
22-Aug-15,1.918,0.875,421.145,0,392.3,0
23-Aug-15,0.98,0.447,421.081,0,391.4,0
24-Aug-15,3.892,1.774,420.97,0,389.7,0
25-Aug-15,1.99,0.906,420.74,0,386.2,0
26-Aug-15,2.973,1.353,420.65,0,384.8,0
27-Aug-15,1.458,0.663,420.489,0,382.4,0
28-Aug-15,3.75,1.703,420.28,0,379.3,0
29-Aug-15,3.556,1.614,420.17,0,377.7,0
30-Aug-15,4.068,1.844,419.94,0,374.3,0
31-Aug-15,4.617,2.089,419.61,0,369.5,0
01-Sep-15,3.85,1.741,419.49,0,367.7,0
02-Sep-15,4.413,1.993,419.253,0,364.3,0
03-Sep-15,3.498,1.578,419.04,0,361.3,0
04-Sep-15,3.645,1.643,418.911,0,359.4,51
05-Sep-15,3.26,1.472,419.199,0,363.6,0
06-Sep-15,2.727,1.231,419.17,0,363.1,4
07-Sep-15,3.301,1.49,419.147,0,362.8,1.5
08-Sep-15,5.4,2.435,418.98,0,360.4,0
09-Sep-15,4.409,1.985,418.67,0,356,0
10-Sep-15,5.32,2.393,418.53,0,354.1,0
11-Sep-15,3.614,1.624,418.34,0,351.4,0
12-Sep-15,3.205,1.438,418.08,0,347.8,0
13-Sep-15,3.861,1.731,417.931,0,345.7,0
14-Sep-15,4.488,2.01,417.735,0,343.1,0
15-Sep-15,2.869,1.282,417.31,0,337.3,0
16-Sep-15,2.718,1.214,417.25,0,336.5,0.7
17-Sep-15,3.543,1.584,417.39,0,338.4,0
18-Sep-15,4.476,2.004,417.68,0,342.3,0.6
19-Sep-15,3.085,1.382,417.749,0,343.3,0
20-Sep-15,3.032,1.36,417.983,0,346.5,0.7
21-Sep-15,4.692,2.106,418.13,0,348.5,0
22-Sep-15,4.271,1.918,418.24,0,350,0
23-Sep-15,4.868,2.185,418.124,0,348.4,13.4
24-Sep-15,3.326,1.494,418.25,0,350.2,31.7
25-Sep-15,1.158,0.521,418.64,0,355.6,0
26-Sep-15,3.656,1.651,419.26,0,364.4,0
27-Sep-15,2.066,0.933,419.29,0,364.9,0
28-Sep-15,5.97,2.703,419.743,0,371.4,0
29-Sep-15,5.101,2.311,419.83,0,372.7,4.3
30-Sep-15,4.037,1.831,420.06,0,376.1,2.7
01-Oct-15,3.976,1.803,420.015,0,375.4,1.2
02-Oct-15,4.983,2.262,420.216,0,378.4,0
03-Oct-15,3.574,1.623,420.29,0,379.5,0
04-Oct-15,4.686,2.128,420.294,0,379.5,0
05-Oct-15,3.948,1.793,420.28,0,379.3,0
06-Oct-15,2.062,0.937,420.44,0,381.7,0
07-Oct-15,5.594,2.546,420.693,0,385.5,0
08-Oct-15,4.683,2.131,420.677,0,385.2,0
09-Oct-15,2.73,1.242,420.64,0,384.7,0
10-Oct-15,4.066,1.851,420.73,0,386,0
11-Oct-15,4.182,1.903,420.67,0,385.1,0
12-Oct-15,3.591,1.633,420.552,0,383.4,46.5
13-Oct-15,3.289,1.496,420.588,0,383.9,0
14-Oct-15,2.974,1.355,420.92,0,388.9,23.1
15-Oct-15,0.258,0.118,421.52,0,398.1,17.9
16-Oct-15,1.836,0.843,422.33,0,410.7,28.2
17-Oct-15,1.805,0.832,423.06,0,422.4,3.4
18-Oct-15,1.081,0.501,424.044,0,438.6,19
19-Oct-15,5.503,2.561,424.87,0,452.5,1.4
20-Oct-15,8.407,3.923,425.38,0,461.3,5.5
21-Oct-15,8.57,4.01,425.9,0,470.4,0
22-Oct-15,9.253,4.338,426.287,0,477.2,5
23-Oct-15,9.773,4.58,426.203,0,475.7,5.2
24-Oct-15,8.798,4.13,426.533,0,481.6,22.5
25-Oct-15,6.473,3.042,426.755,0,485.6,25
26-Oct-15,7.73,3.645,427.377,0,496.9,0.3
27-Oct-15,3.962,1.869,427.46,0,498.4,54
28-Oct-15,4.989,2.371,428.89,0,525.2,16.2
29-Oct-15,4.453,2.122,429.43,0,535.6,0
30-Oct-15,6.74,3.22,429.91,0,545,5.4
31-Oct-15,9.394,4.493,430.13,0,549.3,0
01-Nov-15,6.985,3.34,430.1,0,548.8,26.9
02-Nov-15,7.275,3.489,430.681,0,560.3,39
03-Nov-15,7.128,3.431,431.39,0,574.6,2.3
04-Nov-15,8.045,3.881,431.83,0,583.7,0
05-Nov-15,8.881,4.288,431.989,0,587,22
06-Nov-15,5.502,2.661,432.33,0,594.1,1
07-Nov-15,3.258,1.581,432.999,0,608.2,0.8
08-Nov-15,2.62,1.275,433.58,0,622.6,15.7
09-Nov-15,4.966,2.424,434.152,0,633,0
10-Nov-15,5.109,2.496,434.314,0,636.5,0
11-Nov-15,4.175,2.043,434.645,0,643.8,0
12-Nov-15,4.077,1.997,434.831,0,647.9,12.8
13-Nov-15,3.763,1.847,435.234,0,656.9,16
14-Nov-15,3.063,1.507,435.75,0,668.5,19
15-Nov-15,2.769,1.367,436.43,0,684,7
16-Nov-15,7.94,3.936,437.261,0,703.3,0
17-Nov-15,8.736,4.334,437.41,0,706.8,0
18-Nov-15,9.9,4.916,437.591,0,711.1,0
19-Nov-15,9.557,4.744,437.529,0,709.6,13.7
20-Nov-15,8.354,4.153,437.825,0,716.6,2
21-Nov-15,9.764,4.858,437.989,0,720.5,1
22-Nov-15,9.771,4.861,437.975,0,720.2,1.9
23-Nov-15,9.715,4.832,437.93,0,719.1,0
24-Nov-15,9.439,4.69,437.719,0,714.1,5.6
25-Nov-15,8.721,4.333,437.719,0,714.1,0
26-Nov-15,7.535,3.743,437.678,0,713.1,0
27-Nov-15,8.815,4.373,437.4,0,706.6,0
28-Nov-15,8.558,4.245,437.369,0,705.9,8.4
29-Nov-15,4.974,2.466,437.274,0,703.6,87.5
30-Nov-15,7.851,3.901,437.731,11.91,714.4,53.2
01-Dec-15,9.824,4.888,438,27.43,720.8,34.4
02-Dec-15,9.866,4.909,438,4.59,720.8,3.1
03-Dec-15,9.516,4.733,437.92,0,718.9,0
04-Dec-15,9.758,4.857,438.09,8.72,722.9,37.2
05-Dec-15,9.839,4.895,437.99,0,720.5,0
06-Dec-15,7.893,3.927,437.99,0,720.5,7
07-Dec-15,9.489,4.722,438.031,0,721.5,18
08-Dec-15,9.638,4.795,437.99,14.99,720.5,35.7
09-Dec-15,9.417,4.685,437.99,0,720.5,4.9
10-Dec-15,9.232,4.595,438.077,5.23,722.6,13.4
11-Dec-15,8.459,4.21,438.05,10.18,722,7
12-Dec-15,9.381,4.666,437.937,0,719.3,0.8
13-Dec-15,9.254,4.604,437.994,4.18,720.6,21
14-Dec-15,9.477,4.713,437.909,24.94,718.6,47
15-Dec-15,9.575,4.762,437.921,7.12,718.9,0
16-Dec-15,9.602,4.778,438.03,5.34,721.5,0
17-Dec-15,9.605,4.779,438,3.59,720.8,14.6
18-Dec-15,9.43,4.693,438.04,5.76,721.7,2.5
19-Dec-15,9.209,4.58,437.92,0,718.9,6.1
20-Dec-15,9.404,4.68,438.055,2.2,722.1,0
21-Dec-15,9.34,4.647,437.99,0,720.5,1.5
22-Dec-15,8.95,4.451,437.91,0,718.6,0
23-Dec-15,8.908,4.431,437.943,0,719.4,0
24-Dec-15,9.21,4.579,437.844,0,717.1,0
25-Dec-15,8.726,4.336,437.73,0,714.4,0
26-Dec-15,8.929,4.432,437.51,0,709.2,27.8
27-Dec-15,8.839,4.387,437.49,0,708.7,60
28-Dec-15,8.798,4.371,437.71,0,713.9,27.3
29-Dec-15,9.315,4.633,437.933,0,719.2,18.3
30-Dec-15,9.71,4.832,438.03,2.23,721.5,10.6
31-Dec-15,9.675,4.812,437.919,0,718.8,38
01-Jan-16,9.07,4.511,437.92,0,718.9,20
02-Jan-16,8.706,4.333,438.071,0,722.5,7
03-Jan-16,9.176,4.567,438.06,0,722.2,0
04-Jan-16,9.302,4.626,437.91,0,718.6,2
05-Jan-16,9.074,4.508,437.695,0,713.5,0
06-Jan-16,8.21,4.074,437.46,0,708,5.8
07-Jan-16,8.234,4.081,437.21,0,702.1,0
08-Jan-16,7.848,3.887,437.08,0,719.1,0
09-Jan-16,7.452,3.687,436.861,0,714,0
10-Jan-16,6.276,3.102,436.65,0,689.1,5.9
11-Jan-16,6.614,3.265,436.4,0,683.4,0
12-Jan-16,6.548,3.229,436.207,0,678.9,0
13-Jan-16,6.99,3.444,436.016,0,674.6,0
14-Jan-16,6.86,3.377,435.86,0,671,0
15-Jan-16,8.069,3.967,435.597,0,665.1,0
16-Jan-16,6.831,3.353,435.265,0,657.6,0
17-Jan-16,4.712,2.311,435.093,0,653.8,0
18-Jan-16,6.945,3.402,434.87,0,648.8,0
19-Jan-16,5.783,2.83,434.651,0,643.9,0
20-Jan-16,5.668,2.771,434.452,0,639.6,0
21-Jan-16,6.804,3.322,434.199,0,634,0
22-Jan-16,4.739,2.311,433.946,0,628.5,0
23-Jan-16,3.484,1.696,433.621,0,621.5,7.5
24-Jan-16,3.737,1.818,433.51,0,619.1,0
25-Jan-16,5.735,2.79,433.484,0,618.5,1.2
26-Jan-16,6.716,3.263,433.243,0,613.4,0
27-Jan-16,6.319,3.066,432.961,0,607.3,0
28-Jan-16,6.626,3.209,432.59,0,599.5,0
29-Jan-16,4.586,2.217,432.24,0,592.2,0
30-Jan-16,2.927,1.414,432.08,0,588.9,0
31-Jan-16,4.59,2.217,432.05,0,588.2,0
01-Feb-16,4.405,2.125,431.841,0,583.9,0
02-Feb-16,5.369,2.588,431.666,0,580.3,0
03-Feb-16,5.551,2.671,431.307,0,573,0
04-Feb-16,4.583,2.203,431.13,0,569.4,0
05-Feb-16,6.102,2.93,430.905,0,564.8,0
06-Feb-16,4.388,2.104,430.652,0,559.7,0
07-Feb-16,2.429,1.164,430.479,0,556.3,0
08-Feb-16,4.681,2.24,430.244,0,551.6,0
09-Feb-16,6.323,3.021,429.94,0,545.6,0.4
10-Feb-16,5.98,2.851,429.519,0,537.4,0
11-Feb-16,6.23,2.964,429.097,0,529.2,0
12-Feb-16,4.642,2.204,428.72,0,522,0
13-Feb-16,3.413,1.618,428.43,0,516.5,0
14-Feb-16,3.313,1.569,428.21,0,512.4,0
15-Feb-16,4.306,2.037,428.003,0,508.5,4.7
16-Feb-16,2.268,1.072,427.818,0,505,0
17-Feb-16,3.331,1.572,427.572,0,500.5,43.7
18-Feb-16,3.26,1.537,427.37,0,496.8,37
19-Feb-16,4.092,1.927,427.158,0,492.9,0
20-Feb-16,3.345,1.573,426.89,0,488,4.7
21-Feb-16,1.828,0.859,426.729,0,485.1,0
22-Feb-16,2.146,1.008,426.662,0,483.9,0
23-Feb-16,5.15,2.418,426.562,0,482.1,0
24-Feb-16,4.351,2.04,426.286,0,477.2,0
25-Feb-16,4.054,1.899,426.105,0,474,0
26-Feb-16,7.519,3.517,425.852,0,469.5,0
27-Feb-16,7.95,3.712,425.498,0,463.3,2.6
28-Feb-16,5.213,2.429,425.124,0,456.9,0
29-Feb-16,5.619,2.616,424.962,0,454.1,0
01-Mar-16,4.442,2.066,424.758,0,450.6,0
02-Mar-16,3.512,1.632,424.6,0,447.9,0
03-Mar-16,4.195,1.947,424.36,0,443.9,0
04-Mar-16,4.476,2.074,424.07,0,439,0
05-Mar-16,5.204,2.409,423.852,0,435.4,0
06-Mar-16,2.592,1.198,423.54,0,430.2,0
07-Mar-16,4.931,2.277,423.422,0,428.3,0
08-Mar-16,2.765,1.275,423.14,0,423.7,0
09-Mar-16,2.243,1.034,423.044,0,422.2,0
10-Mar-16,2.226,1.025,422.88,0,419.5,0
11-Mar-16,3.83,1.763,422.802,0,418.3,0
12-Mar-16,1.807,0.831,422.64,0,415.7,0
13-Mar-16,2.362,1.086,422.571,0,414.6,0
14-Mar-16,6.533,3.001,422.423,0,412.2,0
15-Mar-16,5.737,2.632,422.189,0,408.5,0
16-Mar-16,6.039,2.765,421.82,0,402.7,0
17-Mar-16,5.873,2.695,422.229,0,409.1,0
18-Mar-16,4.021,1.842,421.9,0,404,0
19-Mar-16,4.254,1.947,421.74,0,401.5,0
20-Mar-16,3.239,1.48,421.433,0,396.7,0
21-Mar-16,2.693,1.229,421.22,0,393.5,0
22-Mar-16,2.722,1.241,421.03,0,390.6,0
23-Mar-16,3.24,1.476,420.85,0,387.9,0
24-Mar-16,5.718,2.601,420.58,0,383.8,0
25-Mar-16,2.788,1.266,420.256,0,379,0
26-Mar-16,0.419,0.19,419.975,0,374.8,0
27-Mar-16,1.564,0.709,419.984,0,374.9,0
28-Mar-16,1.852,0.839,419.847,0,372.9,36
29-Mar-16,2.397,1.087,419.99,0,375,0
30-Mar-16,2.046,0.927,419.844,0,372.9,0.9
31-Mar-16,2.047,0.928,419.93,0,374.2,0
01-Apr-16,2.036,0.922,419.72,0,371.1,0
02-Apr-16,2.029,0.918,419.605,0,369.4,0
03-Apr-16,2.416,1.093,419.595,0,369.3,0
04-Apr-16,2.092,0.945,419.3,0,365,0
05-Apr-16,2.006,0.906,419.28,0,364.7,0
06-Apr-16,1.952,0.881,419.157,0,363,34.3
07-Apr-16,2.022,0.912,419.007,0,360.8,0
08-Apr-16,2.152,0.97,418.94,0,359.9,0
09-Apr-16,2.018,0.909,418.79,0,357.7,15.1
10-Apr-16,2.123,0.956,418.69,0,356.3,0
11-Apr-16,2.094,0.942,418.553,0,354.4,20.7
12-Apr-16,2.199,0.988,418.329,0,351.3,33.4
13-Apr-16,2.792,1.254,418.22,0,349.7,0
14-Apr-16,2.97,1.332,417.965,0,346.2,0
15-Apr-16,3.324,1.49,417.91,0,345.5,0
16-Apr-16,3.04,1.361,417.65,0,341.9,0
17-Apr-16,2.223,0.994,417.444,0,339.1,0
18-Apr-16,2.207,0.986,417.293,0,337.1,0
19-Apr-16,3.009,1.343,417.1,0,334.5,0
20-Apr-16,2.082,0.928,416.881,0,331.6,0
21-Apr-16,3.044,1.356,416.74,0,329.7,0
