DATE,POWER FLOW (mcm),ENERGY (GWh),RES ELEV (m),GROSS STORAGE (mcm),SPILL (mcm),RAIN (mm)
4-Mar-01,5.51,0.96,226.05,722.69,0,1.40
5-Mar-01,5.78,1.01,226.00,721.58,0,0.00
6-Mar-01,3.92,0.68,226.00,721.58,0,0.00
7-Mar-01,5.12,0.89,226.05,722.69,0,0.00
8-Mar-01,5.48,0.95,226.00,721.58,0,0.00
9-Mar-01,4.42,0.77,226.00,721.58,0,0.00
10-Mar-01,5.64,0.98,225.95,720.47,0,0.00
11-Mar-01,4.19,0.73,225.92,719.80,0,0.00
12-Mar-01,6.21,1.08,225.90,719.36,0,0.00
13-Mar-01,3.54,0.62,225.90,719.36,0,0.00
14-Mar-01,5.70,0.99,225.95,720.47,0,0.00
15-Mar-01,4.24,0.74,225.90,719.36,0,0.00
16-Mar-01,5.41,0.94,225.86,718.47,0,0.00
17-Mar-01,5.02,0.87,225.84,718.03,0,0.00
18-Mar-01,2.10,0.37,225.89,719.14,0,0.00
19-Mar-01,5.06,0.88,225.84,718.03,0,0.00
20-Mar-01,3.54,0.61,225.80,717.14,0,0.00
21-Mar-01,4.28,0.74,225.80,717.14,0,0.00
22-Mar-01,4.32,0.75,225.80,717.14,0,0.00
23-Mar-01,5.31,0.92,225.76,716.25,0,0.00
24-Mar-01,4.21,0.73,225.67,714.26,0,0.00
25-Mar-01,5.37,0.93,225.69,714.70,0,0.00
26-Mar-01,6.32,1.09,225.55,711.61,0,0.00
27-Mar-01,6.86,1.19,225.55,711.61,0,0.00
28-Mar-01,11.16,1.92,225.20,703.89,0,0.00
29-Mar-01,6.55,1.13,225.25,704.99,0,0.00
30-Mar-01,7.78,1.34,225.12,702.14,0,0.00
31-Mar-01,5.84,1.00,224.98,699.07,0,0.00
1-Apr-01,3.09,0.53,224.92,697.75,0,0.00
2-Apr-01,6.54,1.12,224.95,698.41,0,0.00
3-Apr-01,6.32,1.08,224.78,694.69,0,3.00
4-Apr-01,6.77,1.16,224.62,691.20,0,0.00
5-Apr-01,5.94,1.01,224.50,688.59,0,0.50
6-Apr-01,5.89,1.00,224.35,685.34,0,5.00
7-Apr-01,5.98,1.02,224.29,684.04,0,27.00
8-Apr-01,6.27,1.06,224.15,681.00,0,13.40
9-Apr-01,8.93,1.51,224.01,677.98,0,1.10
10-Apr-01,5.55,0.94,223.84,674.32,0,11.00
11-Apr-01,3.82,0.64,223.68,670.88,0,5.00
12-Apr-01,2.06,0.35,223.63,669.81,0,0.00
13-Apr-01,2.20,0.37,223.72,671.74,0,23.00
14-Apr-01,1.67,0.28,223.75,672.38,0,0.00
15-Apr-01,0.00,0.00,223.87,674.96,0,0.00
16-Apr-01,2.33,0.39,224.02,678.20,0,0.00
17-Apr-01,4.53,0.77,224.07,679.28,0,2.30
18-Apr-01,3.22,0.55,224.01,677.98,0,0.00
19-Apr-01,4.48,0.76,224.03,678.41,0,22.90
20-Apr-01,4.07,0.69,224.02,678.20,0,11.20
21-Apr-01,2.47,0.42,224.00,677.76,0,9.50
22-Apr-01,2.25,0.38,224.05,678.84,0,0.00
23-Apr-01,5.90,1.00,224.15,681.00,0,0.00
24-Apr-01,5.91,1.00,224.02,678.20,0,0.00
25-Apr-01,5.94,1.00,223.84,674.32,0,0.00
26-Apr-01,5.46,0.92,223.64,670.02,0,0.00
27-Apr-01,5.89,0.99,223.58,668.73,0,0.00
28-Apr-01,5.55,0.93,223.50,667.02,0,4.70
29-Apr-01,1.43,0.24,223.42,665.31,0,1.90
30-Apr-01,5.37,0.90,223.52,667.45,0,18.20
1-May-01,2.53,0.42,223.49,666.81,0,4.30
2-May-01,4.19,0.70,223.57,668.52,0,0.00
3-May-01,5.64,0.95,223.55,668.09,0,0.00
4-May-01,6.05,1.02,223.49,666.81,0,0.00
5-May-01,5.82,0.98,223.40,664.88,0,0.00
6-May-01,5.48,0.92,223.23,661.25,0,0.00
7-May-01,2.44,0.41,223.10,658.49,0,0.00
8-May-01,2.08,0.35,223.12,658.91,0,0.00
9-May-01,6.08,1.02,223.14,659.34,0,0.00
10-May-01,6.09,1.02,222.98,655.94,0,0.00
11-May-01,6.08,1.01,222.83,652.76,0,0.00
12-May-01,6.13,1.02,222.73,650.64,0,0.00
13-May-01,3.74,0.62,222.56,647.05,0,0.00
14-May-01,8.05,1.33,222.50,645.79,0,0.00
15-May-01,5.88,0.97,222.25,640.53,0,0.00
16-May-01,6.71,1.10,221.98,634.88,0,0.00
17-May-01,6.82,1.12,221.78,630.71,0,0.00
18-May-01,7.60,1.24,221.55,625.93,0,0.00
19-May-01,6.25,1.02,221.29,620.55,0,0.00
20-May-01,6.38,1.03,221.07,616.02,0,0.00
21-May-01,7.65,1.24,220.93,613.14,0,0.00
22-May-01,6.67,1.07,220.67,607.82,0,0.00
23-May-01,8.13,1.30,220.42,602.72,0,0.00
24-May-01,6.99,1.12,220.06,595.42,0,0.00
25-May-01,7.12,1.13,219.83,590.78,0,0.00
26-May-01,6.40,1.01,219.54,584.95,0,0.00
27-May-01,5.77,0.91,219.32,580.55,0,0.00
28-May-01,6.57,1.03,219.11,576.37,0,0.00
29-May-01,6.81,1.07,218.82,570.62,0,0.00
30-May-01,7.14,1.11,218.55,565.29,0,0.00
31-May-01,7.68,1.19,218.25,559.40,0,0.00
1-Jun-01,7.51,1.16,218.00,554.52,0,0.00
2-Jun-01,8.06,1.24,217.75,549.65,0,10.50
3-Jun-01,5.33,0.82,217.43,543.46,0,8.80
4-Jun-01,7.07,1.08,217.25,540.00,0,0.00
5-Jun-01,6.88,1.05,217.01,535.40,0,0.00
6-Jun-01,7.84,1.19,216.72,529.86,0,0.00
7-Jun-01,6.76,1.02,216.42,524.17,0,0.00
8-Jun-01,8.11,1.22,216.16,519.26,0,0.00
9-Jun-01,7.93,1.18,215.85,513.44,0,0.00
10-Jun-01,7.49,1.11,215.56,508.02,0,0.00
11-Jun-01,7.27,1.07,215.25,502.27,0,2.00
12-Jun-01,7.21,1.06,214.94,496.55,0,0.00
13-Jun-01,8.22,1.20,214.66,491.41,0,0.00
14-Jun-01,6.25,0.91,214.29,484.67,0,0.00
15-Jun-01,7.88,1.14,214.06,480.51,0,0.00
16-Jun-01,7.42,1.07,213.76,475.10,0,0.00
17-Jun-01,7.69,1.10,213.50,470.44,0,0.00
18-Jun-01,7.76,1.11,213.12,463.68,0,0.00
19-Jun-01,5.97,0.85,212.80,458.02,0,0.00
20-Jun-01,4.51,0.64,212.63,455.03,0,0.00
21-Jun-01,5.05,0.71,212.46,452.06,0,0.00
22-Jun-01,5.07,0.71,212.25,448.39,0,0.00
23-Jun-01,5.67,0.79,212.05,444.92,0,0.00
24-Jun-01,3.08,0.43,211.87,441.80,0,0.00
25-Jun-01,6.13,0.85,211.82,440.94,0,0.00
26-Jun-01,5.73,0.80,211.63,437.67,0,0.00
27-Jun-01,5.26,0.73,211.40,433.72,0,0.00
28-Jun-01,5.26,0.72,211.21,430.48,0,0.00
29-Jun-01,5.55,0.76,211.02,427.25,0,0.00
30-Jun-01,5.89,0.81,210.80,423.53,0,0.00
1-Jul-01,4.48,0.61,210.54,419.15,0,0.00
2-Jul-01,5.47,0.74,210.39,416.64,0,0.00
3-Jul-01,4.79,0.65,210.08,411.47,0,0.00
4-Jul-01,6.03,0.81,209.85,407.66,0,0.00
5-Jul-01,6.04,0.81,209.58,403.21,0,0.00
6-Jul-01,6.22,0.83,209.19,396.83,0,0.00
7-Jul-01,6.13,0.81,208.98,393.42,0,0.00
8-Jul-01,5.24,0.69,208.85,391.31,0,1.30
9-Jul-01,5.97,0.78,208.60,387.29,0,0.00
10-Jul-01,4.46,0.59,208.70,388.89,0,0.00
11-Jul-01,3.89,0.51,208.20,380.89,0,0.00
12-Jul-01,3.92,0.51,208.15,380.09,0,0.00
13-Jul-01,4.21,0.55,208.25,381.68,0,0.00
14-Jul-01,4.18,0.55,208.30,382.48,0,0.00
15-Jul-01,4.09,0.53,208.30,382.48,0,0.00
16-Jul-01,4.24,0.55,208.25,381.68,0,0.00
17-Jul-01,4.42,0.58,208.30,382.48,0,0.00
18-Jul-01,5.31,0.69,208.25,381.68,0,0.00
19-Jul-01,5.97,0.78,208.20,380.89,0,0.00
20-Jul-01,4.22,0.55,208.13,379.77,0,0.00
21-Jul-01,4.18,0.55,208.27,382.00,0,0.00
22-Jul-01,2.07,0.27,208.30,382.48,0,0.00
23-Jul-01,4.32,0.57,208.33,382.96,0,0.00
24-Jul-01,6.06,0.79,208.35,383.28,0,0.00
25-Jul-01,5.65,0.74,208.17,380.41,0,0.00
26-Jul-01,4.97,0.65,208.03,378.19,0,0.00
27-Jul-01,5.03,0.65,207.40,368.27,0,0.00
28-Jul-01,2.76,0.36,208.13,379.77,0,0.00
29-Jul-01,3.91,0.51,208.13,379.77,0,0.00
30-Jul-01,3.94,0.51,208.05,378.50,0,0.00
31-Jul-01,3.91,0.51,207.96,377.08,0,3.10
1-Aug-01,2.88,0.37,207.84,375.18,0,0.00
2-Aug-01,4.03,0.53,208.20,380.89,0,0.00
3-Aug-01,3.98,0.52,207.90,376.13,0,0.00
4-Aug-01,3.74,0.48,207.80,374.55,0,0.00
5-Aug-01,2.10,0.27,207.70,372.97,0,0.00
6-Aug-01,4.08,0.53,207.76,373.92,0,0.00
7-Aug-01,2.37,0.31,207.73,373.45,0,0.00
8-Aug-01,4.39,0.57,207.70,372.97,0,0.00
9-Aug-01,4.18,0.54,207.60,371.40,0,0.00
10-Aug-01,4.05,0.52,207.42,368.58,0,0.00
11-Aug-01,4.22,0.54,207.38,367.96,0,0.00
12-Aug-01,4.54,0.58,207.25,365.93,0,0.00
13-Aug-01,6.25,0.80,207.05,362.82,0,0.00
14-Aug-01,3.80,0.49,207.08,363.29,0,0.00
15-Aug-01,4.02,0.51,207.03,362.51,0,0.00
16-Aug-01,3.89,0.50,206.97,361.59,0,0.00
17-Aug-01,4.56,0.58,206.76,358.35,0,0.00
18-Aug-01,3.96,0.50,206.69,357.27,0,0.00
19-Aug-01,4.59,0.58,206.57,355.43,0,0.00
20-Aug-01,4.01,0.51,206.46,353.75,0,0.00
21-Aug-01,4.58,0.57,206.08,347.97,0,0.00
22-Aug-01,1.84,0.23,205.97,346.31,0,0.00
23-Aug-01,1.52,0.19,206.11,348.42,0,0.00
24-Aug-01,0.10,0.01,206.30,351.31,0,0.00
25-Aug-01,0.00,0.00,206.19,349.64,0,0.00
26-Aug-01,0.00,0.00,206.58,355.58,0,0.00
27-Aug-01,0.22,0.03,206.65,356.66,0,0.00
28-Aug-01,2.28,0.29,206.97,361.59,0,0.00
29-Aug-01,2.40,0.31,207.11,363.76,0,0.00
30-Aug-01,1.19,0.15,207.14,364.22,0,0.00
31-Aug-01,1.67,0.21,207.30,366.71,0,0.00
1-Sep-01,1.56,0.20,207.41,368.43,0,0.00
2-Sep-01,3.99,0.51,207.45,369.05,0,0.00
3-Sep-01,2.26,0.29,207.39,368.11,0,0.00
4-Sep-01,3.19,0.41,207.33,367.18,0,0.00
5-Sep-01,2.98,0.38,207.30,366.71,0,0.00
6-Sep-01,1.94,0.25,207.24,365.78,0,0.00
7-Sep-01,2.80,0.36,207.33,367.18,0,0.00
8-Sep-01,2.68,0.34,207.30,366.71,0,0.00
9-Sep-01,2.57,0.33,207.29,366.55,0,0.00
10-Sep-01,0.53,0.07,207.23,365.62,0,0.00
11-Sep-01,0.25,0.03,207.38,367.96,0,0.00
12-Sep-01,2.74,0.35,207.51,369.99,0,0.00
13-Sep-01,2.78,0.36,207.46,369.21,0,0.90
14-Sep-01,2.75,0.35,207.53,370.30,0,0.00
15-Sep-01,1.87,0.24,207.57,370.93,0,0.00
16-Sep-01,0.00,0.00,207.54,370.46,0,0.00
17-Sep-01,0.00,0.00,207.57,370.93,0,19.50
18-Sep-01,2.07,0.27,207.74,373.60,0,0.00
19-Sep-01,0.00,0.00,207.70,372.97,0,0.00
20-Sep-01,2.07,0.27,207.78,374.23,0,0.00
21-Sep-01,2.22,0.29,207.78,374.23,0,0.00
22-Sep-01,0.93,0.12,207.73,373.45,0,0.00
23-Sep-01,0.00,0.00,207.73,373.45,0,0.00
24-Sep-01,0.00,0.00,207.79,374.39,0,0.80
25-Sep-01,2.14,0.28,207.83,375.02,0,0.00
26-Sep-01,2.24,0.29,207.86,375.50,0,0.00
27-Sep-01,2.10,0.27,207.86,375.50,0,0.00
28-Sep-01,2.15,0.28,207.75,373.76,0,0.00
29-Sep-01,1.95,0.25,207.77,374.08,0,0.00
30-Sep-01,0.00,0.00,207.79,374.39,0,0.00
1-Oct-01,1.93,0.25,207.93,376.60,0,0.00
2-Oct-01,0.00,0.00,208.01,377.87,0,0.00
3-Oct-01,0.00,0.00,208.14,379.93,0,0.90
4-Oct-01,0.00,0.00,208.39,383.92,0,0.50
5-Oct-01,2.42,0.32,208.63,387.77,0,0.00
6-Oct-01,0.00,0.00,208.70,388.89,0,0.00
7-Oct-01,0.00,0.00,208.97,393.26,0,0.00
8-Oct-01,2.12,0.28,209.16,396.34,0,0.00
9-Oct-01,0.98,0.13,209.33,399.11,0,0.00
10-Oct-01,1.62,0.22,209.51,402.06,0,0.00
11-Oct-01,1.50,0.20,209.63,404.03,0,0.00
12-Oct-01,0.00,0.00,209.78,406.50,0,0.00
13-Oct-01,1.48,0.20,210.00,410.14,0,0.00
14-Oct-01,0.00,0.00,210.16,412.80,0,0.50
15-Oct-01,0.86,0.12,210.31,415.30,0,0.00
16-Oct-01,3.37,0.46,210.53,418.98,0,0.00
17-Oct-01,4.01,0.55,210.57,419.66,0,0.00
18-Oct-01,4.77,0.65,210.56,419.49,0,0.00
19-Oct-01,2.88,0.39,210.51,418.65,0,21.20
20-Oct-01,3.57,0.49,210.59,419.99,0,0.90
21-Oct-01,3.96,0.54,210.62,420.50,0,26.60
22-Oct-01,2.77,0.38,210.59,419.99,0,24.50
23-Oct-01,3.66,0.50,210.78,423.19,0,0.00
24-Oct-01,3.92,0.54,210.83,424.04,0,0.50
25-Oct-01,3.88,0.53,210.88,424.88,0,4.40
26-Oct-01,5.26,0.72,210.89,425.05,0,0.00
27-Oct-01,5.43,0.74,210.79,423.36,0,42.50
28-Oct-01,4.13,0.57,210.75,422.69,0,1.30
29-Oct-01,6.54,0.89,210.74,422.52,0,48.50
30-Oct-01,4.21,0.58,210.70,421.84,0,10.50
31-Oct-01,5.41,0.74,210.70,421.84,0,4.70
1-Nov-01,7.86,1.07,210.49,418.31,0,0.00
2-Nov-01,6.87,0.93,210.34,415.80,0,15.80
3-Nov-01,4.24,0.57,210.16,412.80,0,0.60
4-Nov-01,4.64,0.63,210.09,411.64,0,38.70
5-Nov-01,3.86,0.52,210.11,411.97,0,4.80
6-Nov-01,3.16,0.43,210.14,412.47,0,16.50
7-Nov-01,2.10,0.29,210.27,414.63,0,0.00
8-Nov-01,6.97,0.95,210.36,416.14,0,0.00
9-Nov-01,4.31,0.58,210.18,413.13,0,2.60
10-Nov-01,4.56,0.62,210.19,413.30,0,1.90
11-Nov-01,5.56,0.75,210.20,413.47,0,0.00
12-Nov-01,6.19,0.84,210.08,411.47,0,0.00
13-Nov-01,7.54,1.02,210.00,410.14,0,2.80
14-Nov-01,7.26,0.98,209.80,406.83,0,15.70
15-Nov-01,5.59,0.75,209.60,403.54,0,1.60
16-Nov-01,6.08,0.81,209.60,403.54,0,17.80
17-Nov-01,5.27,0.70,209.47,401.40,0,2.30
18-Nov-01,5.74,0.77,209.45,401.08,0,19.00
19-Nov-01,7.28,0.97,209.31,398.79,0,8.00
20-Nov-01,5.77,0.77,209.25,397.81,0,0.00
21-Nov-01,6.87,0.91,209.20,396.99,0,1.50
22-Nov-01,6.59,0.88,209.18,396.67,0,20.50
23-Nov-01,2.78,0.37,209.29,398.46,0,7.70
24-Nov-01,3.40,0.46,209.54,402.55,0,0.00
25-Nov-01,2.19,0.29,209.63,404.03,0,0.00
26-Nov-01,5.49,0.74,209.80,406.83,0,0.00
27-Nov-01,6.04,0.81,209.70,405.18,0,0.00
28-Nov-01,6.72,0.90,209.73,405.68,0,0.00
29-Nov-01,7.01,0.94,209.63,404.03,0,0.00
30-Nov-01,7.73,1.03,209.55,402.72,0,0.00
1-Dec-01,5.51,0.73,209.36,399.60,0,7.20
2-Dec-01,6.95,0.93,209.28,398.30,0,10.40
3-Dec-01,7.07,0.94,209.05,394.55,0,57.80
4-Dec-01,6.41,0.85,209.00,393.74,0,0.00
5-Dec-01,4.96,0.66,208.93,392.61,0,4.70
6-Dec-01,5.23,0.69,208.90,392.12,0,99.50
7-Dec-01,0.79,0.11,209.03,394.23,0,0.00
8-Dec-01,3.71,0.49,209.28,398.30,0,0.00
9-Dec-01,5.33,0.71,209.29,398.46,0,0.00
10-Dec-01,6.48,0.86,209.18,396.67,0,0.00
11-Dec-01,7.18,0.95,209.10,395.37,0,0.00
12-Dec-01,6.94,0.92,208.99,393.58,0,0.00
13-Dec-01,7.85,1.04,208.85,391.31,0,0.50
14-Dec-01,5.85,0.77,208.74,389.54,0,0.00
15-Dec-01,8.45,1.11,208.68,388.57,0,0.00
16-Dec-01,6.36,0.83,208.35,383.28,0,0.00
17-Dec-01,8.02,1.05,208.18,380.57,0,7.50
18-Dec-01,6.98,0.91,208.05,378.50,0,111.50
19-Dec-01,2.64,0.34,208.11,379.46,0,58.50
20-Dec-01,2.66,0.35,208.90,392.12,0,17.40
21-Dec-01,2.49,0.33,209.41,400.42,0,18.50
22-Dec-01,2.38,0.32,209.90,408.49,0,2.90
23-Dec-01,1.42,0.19,210.20,413.47,0,52.00
24-Dec-01,3.72,0.51,210.52,418.82,0,1.50
25-Dec-01,0.48,0.07,210.65,421.00,0,6.10
26-Dec-01,3.09,0.42,210.93,425.73,0,33.20
27-Dec-01,0.78,0.11,211.13,429.12,0,28.80
28-Dec-01,2.48,0.34,211.47,434.92,0,5.70
29-Dec-01,0.00,0.00,211.69,438.70,0,0.00
30-Dec-01,0.34,0.05,212.00,444.05,0,23.00
31-Dec-01,0.00,0.00,212.24,448.22,0,6.50
1-Jan-02,0.00,0.00,212.47,452.23,0,34.20
2-Jan-02,0.00,0.00,212.77,457.49,0,21.00
3-Jan-02,0.00,0.00,213.38,468.30,0,58.60
4-Jan-02,0.00,0.00,214.00,479.42,0,9.60
5-Jan-02,0.00,0.00,214.50,488.49,0,33.40
6-Jan-02,0.00,0.00,214.94,496.55,0,6.30
7-Jan-02,0.00,0.00,215.28,502.82,0,0.00
8-Jan-02,0.00,0.00,215.68,510.26,0,0.00
9-Jan-02,0.00,0.00,216.15,519.07,0,0.00
10-Jan-02,0.00,0.00,216.52,526.06,0,12.20
11-Jan-02,0.07,0.01,216.82,531.77,0,23.60
12-Jan-02,0.00,0.00,217.20,539.04,0,0.00
13-Jan-02,0.00,0.00,217.49,544.62,0,0.00
14-Jan-02,0.74,0.11,217.71,548.88,0,0.00
15-Jan-02,0.00,0.00,217.90,552.57,0,0.00
16-Jan-02,2.51,0.39,218.11,556.66,0,0.00
17-Jan-02,2.80,0.43,218.17,557.84,0,0.00
18-Jan-02,1.29,0.20,218.18,558.03,0,0.00
19-Jan-02,1.75,0.27,218.48,563.91,0,0.00
20-Jan-02,0.72,0.11,218.56,565.49,0,0.00
21-Jan-02,0.00,0.00,218.71,568.44,0,0.00
22-Jan-02,3.31,0.52,218.90,572.20,0,0.00
23-Jan-02,2.70,0.42,218.91,572.40,0,0.00
24-Jan-02,1.80,0.28,219.02,574.58,0,0.80
25-Jan-02,2.00,0.31,219.16,577.36,0,0.00
26-Jan-02,2.01,0.32,219.29,579.95,0,0.00
27-Jan-02,1.22,0.19,219.33,580.75,0,0.00
28-Jan-02,2.11,0.33,219.39,581.95,0,0.00
29-Jan-02,2.99,0.47,219.33,580.75,0,0.00
30-Jan-02,2.31,0.37,219.40,582.15,0,18.20
31-Jan-02,1.66,0.26,219.50,584.15,0,47.50
1-Feb-02,0.21,0.03,219.70,588.16,0,13.40
2-Feb-02,0.00,0.00,219.95,593.20,0,10.90
3-Feb-02,0.00,0.00,220.18,597.85,0,0.00
4-Feb-02,0.00,0.00,220.20,598.25,0,39.50
5-Feb-02,2.23,0.36,220.62,606.80,0,24.50
6-Feb-02,2.13,0.34,220.89,612.32,0,0.00
7-Feb-02,3.17,0.51,221.06,615.81,0,0.00
8-Feb-02,3.31,0.54,221.23,619.31,0,0.00
9-Feb-02,2.34,0.38,221.25,619.73,0,0.00
10-Feb-02,3.27,0.53,221.30,620.76,0,17.80
11-Feb-02,0.90,0.15,221.33,621.38,0,19.10
12-Feb-02,2.10,0.34,221.53,625.52,0,0.00
13-Feb-02,0.95,0.16,221.75,630.08,0,0.00
14-Feb-02,1.83,0.30,221.93,633.84,0,6.40
15-Feb-02,2.80,0.46,222.10,637.39,0,0.00
16-Feb-02,1.75,0.29,222.23,640.11,0,0.00
17-Feb-02,3.00,0.50,222.22,639.90,0,0.00
18-Feb-02,2.83,0.47,222.16,638.64,0,0.00
19-Feb-02,2.71,0.45,222.27,640.95,0,0.00
20-Feb-02,4.73,0.78,222.35,642.63,0,0.00
21-Feb-02,4.67,0.77,222.34,642.42,0,0.00
22-Feb-02,5.83,0.96,222.22,639.90,0,0.00
23-Feb-02,6.57,1.08,222.22,639.90,0,0.00
24-Feb-02,6.62,1.09,222.17,638.85,0,0.00
25-Feb-02,6.83,1.12,222.02,635.71,0,0.00
26-Feb-02,7.04,1.16,221.96,634.46,0,1.60
27-Feb-02,6.88,1.13,221.87,632.58,0,2.00
28-Feb-02,5.22,0.86,221.85,632.17,0,0.00
1-Mar-02,6.18,1.01,221.79,630.92,0,0.00
2-Mar-02,3.55,0.58,221.75,630.08,0,0.00
3-Mar-02,3.78,0.62,221.75,630.08,0,0.00
4-Mar-02,7.21,1.18,221.70,629.05,0,0.00
5-Mar-02,7.64,1.24,221.46,624.07,0,0.00
6-Mar-02,9.25,1.50,221.28,620.34,0,3.70
7-Mar-02,8.38,1.36,220.99,614.37,0,22.20
8-Mar-02,5.61,0.91,220.95,613.55,0,0.00
9-Mar-02,4.80,0.78,221.20,618.69,0,0.00
10-Mar-02,4.53,0.73,220.95,613.55,0,0.00
11-Mar-02,5.40,0.87,220.85,611.50,0,0.00
12-Mar-02,7.30,1.18,220.71,608.63,0,0.00
13-Mar-02,4.33,0.70,220.58,605.98,0,0.00
14-Mar-02,5.92,0.95,220.52,604.76,0,0.00
15-Mar-02,4.91,0.79,220.36,601.50,0,0.00
16-Mar-02,0.94,0.15,220.30,600.28,0,0.00
17-Mar-02,3.72,0.60,220.33,600.89,0,0.00
18-Mar-02,2.82,0.45,220.30,600.28,0,0.00
19-Mar-02,5.54,0.89,220.30,600.28,0,0.00
20-Mar-02,2.72,0.44,220.16,597.44,0,0.00
21-Mar-02,4.94,0.79,220.14,597.04,0,0.00
22-Mar-02,5.16,0.82,220.10,596.23,0,0.00
23-Mar-02,1.64,0.26,220.00,594.21,0,0.00
24-Mar-02,6.18,0.98,220.00,594.21,0,0.00
25-Mar-02,4.47,0.71,219.76,589.37,0,0.00
26-Mar-02,5.70,0.90,219.67,587.56,0,0.00
27-Mar-02,1.95,0.31,219.56,585.35,0,14.80
28-Mar-02,6.61,1.05,219.55,585.15,0,76.00
29-Mar-02,1.95,0.31,219.55,585.15,0,0.00
30-Mar-02,6.32,1.00,219.64,586.96,0,0.00
31-Mar-02,4.25,0.67,219.48,583.75,0,0.20
1-Apr-02,2.67,0.42,219.41,582.35,0,0.00
2-Apr-02,3.61,0.57,219.46,583.35,0,0.00
3-Apr-02,2.44,0.39,219.39,581.95,0,0.00
4-Apr-02,3.85,0.61,219.39,581.95,0,0.00
5-Apr-02,2.83,0.45,219.31,580.35,0,0.00
6-Apr-02,1.66,0.26,219.23,578.76,0,0.00
7-Apr-02,2.37,0.37,219.26,579.36,0,0.00
8-Apr-02,3.58,0.56,219.17,577.56,0,6.90
9-Apr-02,2.80,0.44,219.03,574.78,0,67.50
10-Apr-02,5.25,0.82,219.01,574.38,0,60.10
11-Apr-02,2.37,0.37,218.98,573.79,0,30.00
12-Apr-02,0.00,0.00,218.96,573.39,0,19.30
13-Apr-02,1.59,0.25,219.07,575.57,0,0.10
14-Apr-02,1.41,0.22,219.14,576.97,0,0.00
15-Apr-02,1.30,0.20,219.20,578.16,0,0.00
16-Apr-02,1.24,0.20,219.26,579.36,0,0.00
17-Apr-02,1.35,0.21,219.36,581.35,0,12.30
18-Apr-02,0.00,0.00,219.40,582.15,0,2.00
19-Apr-02,1.42,0.22,219.46,583.35,0,11.60
20-Apr-02,0.37,0.06,219.46,583.35,0,9.20
21-Apr-02,0.00,0.00,219.60,586.16,0,0.50
22-Apr-02,2.46,0.39,219.70,588.16,0,0.00
23-Apr-02,2.97,0.47,219.67,587.56,0,0.00
24-Apr-02,2.69,0.43,219.66,587.36,0,0.00
25-Apr-02,2.86,0.45,219.68,587.76,0,4.50
26-Apr-02,1.89,0.30,219.67,587.56,0,2.60
27-Apr-02,1.77,0.28,219.73,588.77,0,4.90
28-Apr-02,0.70,0.11,219.71,588.36,0,15.70
29-Apr-02,0.00,0.00,219.84,590.98,0,2.40
30-Apr-02,0.00,0.00,220.07,595.62,0,0.00
1-May-02,0.00,0.00,220.25,599.27,0,0.00
2-May-02,0.09,0.02,220.42,602.72,0,23.50
3-May-02,0.00,0.00,220.57,605.78,0,9.20
4-May-02,0.64,0.10,220.76,609.66,0,0.00
5-May-02,0.58,0.09,220.70,608.43,0,32.00
6-May-02,1.19,0.19,221.05,615.61,0,0.00
7-May-02,0.01,0.00,221.22,619.11,0,0.00
8-May-02,2.49,0.41,221.46,624.07,0,0.00
9-May-02,1.58,0.26,221.53,625.52,0,0.00
10-May-02,3.62,0.59,221.66,628.21,0,0.00
11-May-02,1.92,0.31,221.64,627.80,0,0.00
12-May-02,3.40,0.56,221.68,628.63,0,0.00
13-May-02,3.55,0.58,221.60,626.97,0,0.00
14-May-02,3.52,0.57,221.46,624.07,0,0.00
15-May-02,3.60,0.59,221.35,621.79,0,0.00
16-May-02,3.28,0.53,221.23,619.31,0,0.00
17-May-02,3.14,0.51,221.17,618.08,0,0.00
18-May-02,2.41,0.39,221.10,616.63,0,0.00
19-May-02,3.77,0.61,221.03,615.19,0,0.00
20-May-02,3.89,0.63,221.00,614.58,0,0.00
21-May-02,3.58,0.58,220.95,613.55,0,0.00
22-May-02,3.62,0.59,220.91,612.73,0,0.00
23-May-02,3.06,0.49,220.84,611.30,0,0.00
24-May-02,3.78,0.61,220.70,608.43,0,0.00
25-May-02,1.05,0.17,220.55,605.37,0,0.00
26-May-02,2.66,0.43,220.55,605.37,0,0.00
27-May-02,3.35,0.54,220.48,603.94,0,0.00
28-May-02,3.65,0.58,220.36,601.50,0,0.00
29-May-02,2.80,0.45,220.22,598.66,0,0.00
30-May-02,4.57,0.73,220.12,596.63,0,0.00
31-May-02,3.79,0.60,219.95,593.20,0,0.00
1-Jun-02,3.21,0.51,219.78,589.77,0,0.60
2-Jun-02,3.77,0.60,219.66,587.36,0,0.00
3-Jun-02,4.70,0.74,219.55,585.15,0,0.00
4-Jun-02,5.36,0.85,219.37,581.55,0,0.00
5-Jun-02,4.49,0.71,219.20,578.16,0,0.00
6-Jun-02,4.13,0.65,219.05,575.18,0,0.00
7-Jun-02,7.41,1.16,218.83,570.82,0,0.00
8-Jun-02,4.28,0.67,218.52,564.70,0,0.00
9-Jun-02,5.07,0.79,218.39,562.14,0,0.00
10-Jun-02,6.34,0.98,218.23,559.01,0,0.80
11-Jun-02,5.70,0.88,217.95,553.54,0,0.00
12-Jun-02,5.54,0.85,217.73,549.27,0,0.00
13-Jun-02,5.22,0.80,217.55,545.78,0,0.00
14-Jun-02,5.85,0.89,217.37,542.31,0,0.00
